"rid","binaryID"
1638,"1111100111011000011101001001000011101001101111001011"
1867,"11111001110101111111110010101111111111011111111101111100101111011110100111101100110111000"
1912,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111100101011100110001000000"
2100,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110011011"
2609,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111100101011100110000"
2948,"111110011101100001110100101101001010101"
2981,"11111001110101111111110010101111111111011111111101111100101111011110100111101100110111010"
3100,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110111100110101"
3123,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110001"
3135,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111011110010"
3307,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110011010011"
3674,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111100101011100110101"
3754,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110110"
4173,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110011000100001"
4362,"1111100111011000011101001001000011101001100"
4382,"1111100111010111111111001010111111111101111111110111110010111101101110100001001000"
4434,"1111100111010111111111001010111111111101111111110111110010111101101110100010100010001"
4606,"11111001110101111111110010101111111111011111111101111100101111011110100111101100110111001"
4638,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111101111111"
4704,"11111001110110000111010110"
5281,"1111100111011000011101001001000011101011"
5746,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110011010010"
5792,"11111001110110000111010010010000111010011011110011"
5871,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111101111110"
5973,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110111100111"
6072,"1111100111010111111110"
6107,"1111100111010111111111001010111111111101111111110111110010111101111010011110110011011100"
6119,"1111100111011000011101001001000011101001101111000"
6287,"1111100111010111111111001010111111111101111111110111110010111101101101"
6297,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111011110011011"
6411,"1111100111010111111111001010111111111101111111110110"
6819,"1111100111010111111111001010111111111101111111110111110010111101111010011101"
6946,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111001111"
7112,"1111100111010111111111001010111111111101111111110111110010111101101110100010100010000"
7212,"11111001110110000111010010010000111010011011111"
7667,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111100101011100110001110"
8055,"11111001110101111111110010101111111111011111111101111100101111011011101000011000"
8144,"11111001110101111111110010101111111111011111111101111100101111011011101000100"
8154,"111110011101100001110100100100001110100110111100100"
8395,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001011"
8578,"111110011101100001110100101101001010000"
8667,"11111001110110000111010010010000111010010"
8802,"11111001110101111111110010101111111111011111111101111100101111011011101000010011001"
9029,"111110011101011111111100101011111111110111111111011111001011110110111010001010001010101"
9502,"1111100111011000011101001001000011101010"
9724,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111001101001"
9873,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110011000110"
10025,"11111001110110000111010111"
10154,"111110011101100001110100100100001110111"
10384,"1111100111011000011101001001000010"
10652,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111001100011110"
11080,"1111100111010111111111001010111111111101111111110111110010111101101110100010100010101000"
11187,"1111100111010111111111001010111111111101111111110111110010111101101110100001001001111"
11466,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111001101000"
11480,"1111100111010111111111001010111111111101111111110111110010111101101100"
11819,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111100101011100110100"
11965,"1111100111010111111111001010111111111101111111110111110010111101101110100010100011"
12010,"1111100111011000011101001001000011101001101101"
12013,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010110"
12138,"111110011101011111111100101011111111110111111111011111001011110110111010000100111110"
12249,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111010010"
12425,"1111100111011000011101001001000011101001101100"
12553,"1111100111010111111111001010111111111101111111110111110010111101101110100010100010101001"
12640,"1111100111010111111111001010011000"
12756,"111110011101100001110100101101001010001"
12850,"111110011101100001110100100100001110100110110"
12858,"111110011101011111111100101011111111110111111111011111001011110110111010000100110000"
12906,"1111100111010111111111001010111111111101111111110111110010111101101110101"
13400,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110111111"
13707,"111110011101011111111100101011111111110111111111011111001011110110110"
14237,"1111100111011000011101001001000011101001101110"
14672,"11111001110101111111110010101111111111011111111101111100101111011011101000010011111100101011100110001000001"
14771,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110000"
14860,"1111100111010111111111001010111111111101111111110111110010111101101110100010100010100"
15197,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110011000100000"
15212,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110011001"
15648,"1111100111010111111111001010111111111101111111110111110010111101101110100001001001110"
16691,"11111001110101111111110010101111111111011111111101111100101111011011101000010010010"
16701,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111001110"
17195,"11110"
17362,"1111100111010111111111001010111111111101111111110111110010111101101110100001001111110010101110101"
17545,"1111100111010111111111001010111111111101111111110100"
17901,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111000"
17972,"111110011101011111111100101011111111110111111111011111001011110110111010000100111111001010111010011"
