"rid","binaryID"
2611,"10101001001011001000010000011001001111111010101101101000111"
3394,"101010010010110010000100000110010011111110101011011100101"
4015,"10101001001011001000010000011001000001101010101111011010"
4287,"10101001001011001000010000011001001111111010101101110001001111100"
4363,"10101001001011000010001110101100101110110001100"
4460,"101010010010110010000100000110010011111110101011011100010010110"
4543,"1010100100101100001000111010110010111011000111111111101001"
4749,"101010010010110000100011101011001011101100011111011"
4750,"10101001001011001000010000011001001111111010101101101000110"
4877,"10101001001011001000010000011001000001101010101111011011"
5020,"1010100100101100100001000001100100111111101010110111000100111110101000"
5129,"1010100100101100100001000001100100000110101010111111"
5296,"1010100100101100100001000001100100111111101010110110100011"
5306,"1010100100101100100001000001100100111111101010110110100010"
5369,"101010010010110010000100000110010000011010101101"
5375,"1010100100101100100001000001100100000110101010111101101"
5417,"101010010010110010000100000110010011111110101011011010001"
5553,"10101001001011001000010000011001000001101010101111101"
5564,"1010100100101100100001000001100100000110101011001"
5713,"10101001001011001000010000011001001111111010101101101010"
5760,"10101001001011001000010000011001000001101010110000"
5787,"101010010010110010000100000110010011111110101011011010000"
5790,"10101001001011001000010000011001001111111010101101110001001111101010101"
5960,"10101001001011000010001110101100101110110001111111111011"
6080,"101010010010110010000100000110010000011010101011110110011"
6120,"10101001001011001000010000011001001111111010101101110001001111101010100"
6130,"10101001001011001000010000011001000001101010101111011000"
6163,"1010100100101100001000111010110010111011000111111111101000"
6337,"10101001001011001000010000011001000001101010110001"
6344,"1010100100101100100001000001100100000110101011000"
6438,"101010010010110010000100000110010011111110101011011100111"
6519,"1010100100101100100001000001100100000110101011100"
6530,"10101001001011001000010000011001001111111010101101101000"
6531,"10101001001011000010001110101100101110110001111111111111011"
6532,"101010010010110000100011101011001011101100011111111110100"
6593,"1010100100101100100001000001100100111111101010110111000100111110100"
6658,"101010010010110000100011101011001011101100011111111111110101"
6663,"10101001001011001000010000011001000001101010101111001"
6696,"101010010010110010000100000110010011111110101011011100010011111011"
6803,"10101001001011001000010000011001001111111010101101101011"
6816,"101010010010110010000100000110010000011010101011110111"
6821,"1010100100101100100001000001100100111111101010110111000100111110101010"
6891,"101010010010110010000100000110010000011010101100"
6906,"10101001001011001000010000011001000001101010110"
6997,"101010010010110010000100000110010011111110101011011100010010111"
6998,"10101001001011001000010000011001001111111010101101110001001011"
7016,"10101001001011001000010000011001000001101010101111000"
7077,"1010100100101100100001000001100100111111101010110111000100111110101011"
7088,"101010010010110000100011101011001011101100011111111111110100"
7168,"101010010010110000100011101111100110100"
7198,"10101001001011001000010000011001001111111010101101101001"
7232,"101010010010110010000100000110010011111110101011011100010011111010101"
7268,"1010100100101100100001000001100100111111101010110110101"
7277,"1010100100101100100001000001100100111111101010110110100"
7306,"101010010010110010000100000110010011111110101011011010"
7358,"1010100100101100100001000001100100111111101011"
7380,"10101001001011001000010000011001000001101010101111100"
7411,"1010100100101100100001000001100100000110101010111110"
7431,"10101001001011001000010000011001001111111010101101110001001111101011"
7433,"1010100100101100100001000001100100111111101010110111000100101011"
7442,"1010100100101100100001000001100100111111101010110111000100111110101001"
7463,"10101001001011000010001110101100101110000"
7464,"101010010010110010000100000110010011111110101011011100010011111010100"
7465,"10101001001011001000010000011001001111111010101101110001001111101010"
7466,"1010100100101100100001000001100100111111101010110111000100111110101"
7483,"101010010010110010000100000110010000011010101011111"
7490,"10101001001011001000010000011001001111111010101111"
7496,"101010010010110010000100000110010011111110101011011100100"
7556,"10101001001011001000010000011001001111111010101101110010"
7620,"101010010010110010000100000110010011111110101011011011"
7678,"1010100100101100100001000001100100111111101010110111000101"
7685,"101010010010110010000100000110010011111110101011011100011"
7704,"101101111111001100101001"
7809,"101010010010110010000100000110010000011010101011110110010"
7810,"10101001001011001000010000011001000001101010101111011001"
7811,"1010100100101100100001000001100100000110101010111101100"
7816,"101010010010110010000100000110010011111110101011011100010001"
7820,"10101001001011001000010000011001001111111010101101101"
7829,"101010010010110010000100000110010011111110101011011100010011111010"
7833,"10101001001011001000010000011001001111111010101101110001001111101"
7858,"1010100100101100100001000001100100111111101010110111000100101010"
7889,"101010010010110010000100000110010000011010101011110110"
7894,"10101001001011001000010000011001001111111010101110"
7895,"10101001001011001000010000011001001111111010101101110001001111111"
7896,"10101001001011000010001110101100101110110001111111111111010"
7926,"10101001001011001000010000011001000001101010101111011"
7930,"1010100100101100001000111010110010111011000111111111111101"
7932,"101010010010110010000100000110010000011010101110110"
7935,"101010010010110010000100000110010011111110101011011100110"
8086,"1010100100101100001000111010110010111011000111111111111100"
8087,"101010010010110000100011101011001011101100011111111111110"
8102,"10101001001011001000010000011001001111111010101101110001001111110"
8140,"1010100100101100100001000001100100111111101010110100"
8159,"1010100100101100100001000001100100111111101010110111000100111100"
8217,"1010100100101100100001000001100100111111101010111"
8220,"10101001001011001000010000011001000001101010101111010"
8224,"1010100100101100100001000001100100000110101010111101"
8243,"101010010010110000100011101011001011101100011111111111111100"
8245,"101010010010110010000100000110010011111110101011011100010010100"
8264,"1010100100101100100001000001100100000110101010111100"
8268,"10101001001011001000010000011001001111111010101101110001001111011"
8270,"1010100100101100001000111011111001101011"
8358,"101010010010110010000100000110010011111110101011011100010000"
8359,"10101001001011001000010000011001001111111010101101110001000"
8362,"101010010010110010000100000110010000011010101110111"
8415,"1010100100101100100001000001100100111111101010110111000100111111"
8432,"10101001001011001000010000011001000001101010111011"
8439,"101010010010110010000100000110010011111110101010"
8452,"1010100100101100100001000001100100111111101010110111000100111110"
8476,"10101001001011000010001110101100101110001"
8485,"1010100100101100001000111010110010111000"
8516,"10101001001011001000010000011001001111111010101101110011"
8518,"101010010010110000100011101011001011101100011111111111111101"
