"rid","binaryID"
588,"1100110011100000001001001010011010001001011011011000110101111110111111110000"
634,"1101111111001110100101"
671,"1101111111010"
819,"110111111100111100"
872,"1101111010"
905,"110111111100111101"
965,"110111111100111010011"
1000,"1101111111000"
1010,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101101"
1202,"110011001110000000100000"
1241,"1100110011011010"
1295,"1101111111001110100100111"
1443,"110011001110000000100100001"
1454,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101100101"
1552,"110111111100111011"
1567,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100011001"
1572,"110011001110000000100100101001101000100101101101100011010111111011001"
1584,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100001"
1659,"1100110011100000001001001010011010001001011011011000110101111110111111110011"
1677,"1101111111001110101"
1714,"110011001110000000100100101001101000100101101101100011010111111011000"
1742,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100011011"
1818,"1100110011100000001001001010011010001001011011011000110101111110111111110010"
1907,"1100110011100000001001001010011010001001011011011000110101111110111101111111110101111"
1924,"1100110011100000001001001010011010001001011011011000110101111110111101111111110101110"
1943,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101100100"
2085,"11011111110011101001000100101"
2097,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100011000"
2212,"11001100111000000010010010100110100010010110110110001111101011"
2277,"110111111100111010010001000000"
2317,"110011001110000000100100101001101000100101101101100011110"
2353,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111100"
2377,"110011001110000000100100101001101000100101101101100011111011"
2420,"1101100"
2444,"11001100111000000010010010100110100010010110110110011010"
2513,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111001"
2571,"11011111110011101000"
2664,"11001100111000000010010010100110100010010110110110001101011111101111111100011101"
2685,"110111111100111010010001000001"
2686,"11011111110011101001000100000"
2694,"110011001110000000100100101001101000100101101101100011010111111011110111111111010101"
2716,"11001100111000000010001"
2820,"11011111110011101001000100001"
2840,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111011111100"
2894,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111001"
2999,"1100110011100000001001001010011000"
3119,"110011001110000000100100101001101000100101101101100011010111111011110111111111010100"
3195,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111000"
3266,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110111101"
3328,"1101111011"
3462,"1101111111001110100100010000"
3540,"11001100111000000010010010100110100010010110110110001101011111101111011111111101010"
3578,"1101110101"
3620,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100011010"
3991,"1100110011011000"
4097,"11001100111000000010010010100110100010010110111"
4269,"110011001110000000100100101001101000100101101101100011010111111011110111111111010111"
4336,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111011"
4396,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111100"
4569,"110011001110000000100100000"
4570,"11001100111000000010010000"
4674,"110011001110000000100100101001101000100101101101100011010111111011111111001"
4685,"110011001110000000100100101001101000100101101101100011010111111011110111111111010110"
4688,"11001100111000000010010010100110100010010110110110000"
4692,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100000"
4696,"11001100111000000010010010100110100010010110110110001101001"
4792,"11001100111000000010010010100110100010010110110110001101011111101111011111111101011"
4889,"11001100111000000010010010100110100010010110110110011100"
4944,"110011001110000000100100101001101000100101101101100011010111110"
4973,"11001100111000000010010010100110100010010110110110001101011111101111111100011011010001101"
5058,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110110010"
5287,"110011001110000000100100101001101000100101101101100011010111111011110111111101111"
5308,"1100110011100000001001001010011010001001011011011000111110100"
5494,"110011001110000000100100101001101000100101101101100011010111111011110111111101110"
5644,"110011001110000000100001"
5889,"1100110011100000001001001000"
6016,"11001100111000000010010010100110100010010110110110011101"
6141,"11011111110011101001000100100"
6364,"110111011"
6464,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110111111011"
6588,"11001100111000000010010010100110100010000"
6629,"1100110011100000001001001010011010001001011011011000110110"
7033,"11011111110011110"
7096,"11001100111000000010010010100110011"
7108,"11001100111000000010010010100110100010010110110110001101011111101111111100011011010001100"
7313,"110011001110000000100100101001101000100101101101100011010111111011111110"
7340,"110011001110000000100100101001101000100101101101100011010111111011110111101"
7397,"11001100111000000010010010100110100010010110110110001101000"
7554,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110110011"
7751,"1101111111001110100100010011"
7904,"1101111111001110100100010010"
7955,"11001100111000000010010010100110100010010110110110001101011111101111111110"
8136,"1100110011100000001001001010011010001001011011011001111"
8299,"11001100111000000010010010100110100010010110110110001101011111101111111111"
8345,"1100110011100000001001001010011010001001011011011000110101111110111111111"
8658,"11001100111000000010010010100110100010010110110110001101011111101100"
8678,"1100110011100000001001001010011010001001011011011000110101111110111101111111110101"
8792,"11001100111000000010010010100110100010010110110110001101011111101111011111110111"
9109,"1100110011100000001001001010011010001001011011011000110101111000001"
9111,"11001100111000000010010010100110100010010110110110001101011111101111011111110110"
9202,"1101111111001110100100010001"
9229,"110111111100111010010001001"
9251,"110011001110000000100100101001101000100101101100"
9336,"110011001110000000100100101001101000100101101101100011010111111011111111010"
9504,"1100110011100000001001001010011010001001011011011000111111"
9558,"11001100111000000010010010100110100010010110110110001111101010"
9716,"1100110011100000001001001010011010001001011011011001100"
9769,"1100110011100000001001001010011010001001011011011000110101111110101"
9771,"1100110011100000001001001010011010001001011011011000110101111110111101111111110100"
9830,"1100110011011011"
9995,"110111111100111010010001000"
10155,"110011001110000000100100101001101000100101101101100011010111100001"
10230,"110111100"
10717,"11001100111000000010010010100110100010010110110110001101011111101111011111110101"
10842,"1100110011100000001001001001"
10983,"1100110011100000001001001010011010001001011011011001110"
11024,"1100110011100000001001001010011010001001011011011000110101111110100"
11025,"110011001110000000100100101001101000100101101101100011010111111010"
11197,"11011101000"
11349,"1100110011100000001001001010011010001001011011011000111110101"
11360,"1100110011100000001001001010011010001001011011011000110101111110111111110001101101000110"
11406,"11011111110011101001000100"
11524,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111101"
11533,"1101111110"
11601,"11011111110011101001000101"
11730,"110011001110000000100100101001101000100101101101100011010111111011110111110"
11751,"110111111100111010010000"
11761,"1101111111001110100100010"
11820,"110011001110000000100100101001101000100101101101100011010111111011110100"
11899,"11011101001"
12047,"1100110011100000001001001010011010001001011011011000110101111000000"
12128,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111011001"
12153,"110011001110000000100100101001101000100101101101100111"
12350,"1101111111001110100100011"
12386,"110111111100111010010001"
12409,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110111100"
12438,"110111111100110"
12454,"1101111111001110100100110"
12482,"11001100111000000010010010100110100010010110110110001101011111101101"
12534,"1100110011100000001001001010011010001001011011011000110101111110111100"
12572,"110111111100111010010011"
12583,"110011001110000000100100101001101000100101101101100011010111100011"
12601,"110111111100111010010010"
12660,"110011001110000000100100101001101000100101101101100011010111100010"
12671,"11011111110011101001001"
12871,"11001100111000000010010010100110100010010110110110001101011110001"
12929,"11011111110011101001000"
12930,"1101111111001110100100"
12933,"1101111111011"
13040,"110111111100111010010"
13048,"1100110011100000001001001010011010001001011011011000110101111110111111110001101101000111"
13100,"110011001110000000100100101001101000100101101101100011010111111011110110"
13105,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100011"
13350,"110011001101101"
13407,"110011001110000000100100101001101000100101101101100011010111111011110111111100"
13466,"110111111101"
13549,"110011001110000000100100101001101000100101101101100011010111100000"
13550,"11001100111000000010010010100110100010010110110110001101011110000"
13554,"11001100111000000010010010100110100010010110110110001101011111101111111100011011010000"
13724,"11011100"
14125,"11001100111000000010010010100110100010010110110110001100"
14139,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100010"
14248,"1100110011100000001001001010011010001001011011011000110101111110111111110001101101000"
14892,"110011001110000000100100101001101000100101101101100010"
14969,"110011001110000000100100101001101000100101101101100011010111111011110111111111010"
15042,"110011001110000000100100101001101000100101101101100011010111111011111111000111001"
15097,"110011001110000000100100101001101000100101101101100011010111111011111111000111000"
15170,"1100110011100000001001001010011010001001011011011000110101111110111111110001101101001"
15171,"110011001110000000100100101001101000100101101101100011010111111011111111000110110100"
15264,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011100"
15359,"110011001110000000100100101001101000100101101101100011010111111011111111000110110101"
15377,"11001100111000000010010010100110100010010110110110001101011111101111111100011011010"
15530,"11001100111000000010010010100110100010010110110110001101011111101111111100011011011"
15695,"110011001110000000100100101001101000100101101101100011111010"
15756,"1100110011100000001001001010011010001001011011011000110101111110111111110001101101"
15841,"1100110011100000001001001010011010001001011011011000110101111000"
16011,"1100110011100000001001001010011010001001011011011000110101111110111111110001111"
16019,"11001100111000000010010010100110100010010110110110001101011111101111111100011100"
16061,"1100110011100000001001001010011010001001011011011000110101111110111111110001110"
16066,"110011001110000000100100101001101000100101101101100011010111111011111111000111"
16072,"110011001110000000100100101001101000100101101101100011010111111011111111000110111"
16147,"110011001110000000100100101011"
16157,"1100110011100000001001001010011010001001011011011000110101111110111111110001101100"
16158,"110011001110000000100100101001101000100101101101100011010111111011111111000110110"
16160,"11001100111000000010010010100110100010010110110110001101011111101111111100011011"
16163,"1100110011100000001001001010011010001001011011011000110101111110111111110001100"
16164,"11001100111000000010010010100110100010010110110110001101011111101111111100011010"
16166,"1100110011100000001001001010011010001001011011011000110101111110111111110001101"
16167,"110011001110000000100100101001101000100101101101100011010111111011111111000110"
16168,"11001100111000000010010010100110100010010110110110001101011111101111111100011"
16227,"11001100111000000010010010100110100010010110110110001101011111101111111100010"
16228,"1100110011100000001001001010011010001001011011011000110101111110111111110001"
16273,"1100110011100000001001001010011010001001011011011000110101111010"
16356,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011110"
16434,"1100110011100000001001001010011010001001011011011000110101111110111101111111111"
16468,"110011001110000000100100101001101000100101101101100011010111111011111111000"
16518,"11001100111000000010010010100110100010010110110110001101011111101111111100"
16692,"110011001110000000100100101001101000100101101101100011010111111011111111011"
16743,"11001100111000000010010010100110100010010110110110001101011111101111111101"
16790,"1100110011100000001001001010011010001001011011011000110101111110111101111111011"
16972,"11001100111000000010010010100110100010010110110110001101011111101111011111110100"
16973,"1100110011100000001001001010011010001001011011011000110101111110111101111111010"
17079,"110011001110000000100100101001101000100101101101100011010111111011110111111101"
17103,"1100110011100000001001001010011010001001011011011000110101111110111111110"
17164,"110011001110000000100100101001101000100101101101100011010111111011111111"
17294,"11001100111000000010010010100110100010010110110110001101011111101111011111110"
17513,"11001100111000000010010010100110100010010110110110001101011111101111111"
17565,"1100110011100000001001001010011010001001011011011000110101111110110"
17827,"11001100111000000010010010100110101"
17895,"1100110011011001"
18198,"11001100111000000010010010100110100010010110110110001111101"
18387,"110011001110000000100100101001101000100101101101100110111"
18625,"110011001110000000100100101001101000100101101101100110110"
18655,"110111101"
18714,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101111110100"
19027,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111010"
19193,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111101"
19222,"11011111110011101001"
19440,"1100110011100000001001001010011010001001011011011000110101111110111101110"
19472,"11001100111000000010010010100110100010010110110110001111100"
19536,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111110"
19598,"1100110011100000001001001010011010001001011011011000111110"
19631,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011101"
19664,"1101111111001110100"
19699,"11001100111000000010000"
19743,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101111111"
19746,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110111110"
19847,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111011000"
19895,"110011001101100"
19896,"1100110011100000001001001010011010001001011011011000110111"
20054,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101111110101"
20056,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101100"
20198,"11001100110110"
20206,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101110"
20249,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111011110"
20314,"11001100111000000010010010100110100010010110110110011011"
20326,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110110"
20342,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110111111010"
20343,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111011111101"
20347,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101111110"
20545,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110111111"
20607,"1100110011100000001001001010011010001001011011011001101"
20705,"1100110011100000001001001010011010001001011011011000110101111110111101111110"
20710,"1100110011100000001001001010011010001001011011011000110101111001"
21849,"11001100111000000010010010100110100010010110110110001101011111101111110"
22010,"110011001110000000100100100"
22023,"1100110011100000001001001010011010001001011011011000110101111110111111"
22165,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111000"
22166,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111100"
22167,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111011111"
22168,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101111"
22169,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111010"
22170,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101110"
22171,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110111"
22172,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111011"
22173,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111101"
22174,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111110"
22175,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111111"
22176,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111111"
22278,"11011111110011111"
22303,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111111"
22304,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111110"
22305,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111111"
22318,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111110"
22338,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011111"
22359,"1101110100"
22371,"11001100111000000010010010100110100010010110110110001101011111100"
22443,"110111010"
22498,"11001100111000000010010010100110100010010110110110001101011111101111011111111100101111"
22499,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010111"
22668,"11001100111000000010010010100110100010010110110110001101011111101110"
22681,"1101111111001111"
22759,"1100110011100000001001001010011010001001011011011000110101111110111101111111110010110"
22760,"110011001110000000100100101001101000100101101101100011010111111011110111111111001011"
22761,"110011001110000000100100101001101000100101101101100011010111111011110111111111001010"
22762,"110011001110000000100100101001101000100101101101100011010111111011110111111111011"
22763,"11001100111000000010010010100110100010010110110110001101011111101111011111111101"
