"rid","binaryID"
651,"1111111110000101001001010101110100101101011100000101011000"
746,"111111111000010100100101010111010010110101111011110110"
824,"111111111000010100100101010111010010110101111011100"
830,"11111111100001010010010101011101001011010111000101001"
1028,"11111111100001010010010101011101001011010111000101000"
1107,"1111111110000101001001010101110100101101011100010100"
1384,"1111111110010101110101011"
1404,"111111111000010100100101010111010010110101110001011"
1425,"111111111000010100100101010111010010110101111011101"
1600,"1111111110010101110111010111010110101000"
1623,"1111111110000101001001010101110100101101011100010101"
1642,"111111111000010100100101010111011111011000"
1644,"1111111110010101110111010111010110101001"
1648,"111111111000010100100101010111010010110101111011110111101"
1717,"111111111001010111010100"
1751,"111111111000010100100101010111011111011001"
1760,"1111111110000101001001010101110100101101011100000101011010"
1964,"11111111100101011101110101110101110111110111010110111111101101110000100111001110111"
2202,"11111111100001010010010101011101111100101110001001"
2259,"11111111100101011101110101110101110111110111010110111111101101110000101110111110000110101011100001"
2308,"111111111001010111011101011101011010100"
2362,"11111111100001010010010101011101111101101"
2468,"1111111110000101001001010101110101"
2530,"111111111001001011001010"
2537,"11111111100001010010010101011101111100101110001000010"
2569,"11111111100001010010010101011101111100101100"
2587,"11111111100101011101110101110101110111110111010110111111101101110000101110111110000110101011110001111101"
2616,"111111111001001011001011"
2681,"11111111100101011101110101110101110111110111010110111111101101110000101110111110000110101011100000"
2724,"11111111100100101100101"
2757,"111111111001010111011101011101011101111101110101101111101011000110110010101001100010"
2818,"111111111000010100100101010111010010110101111011111"
2828,"11111111100001010010010101011101111101100"
2852,"111111111001010111011101011100111"
2865,"11111111100101011101110101101"
2901,"1111111110010101110111010111010111011111011101011011111110110111000010111011111000011010101010"
2936,"1111111110010101110111010111010111011111011101011011111110110111000010011100110001"
2945,"1111111110000101001001010101110111110010111000100001110"
3017,"111111111001010111011101011101011010110"
3092,"1111111110010101110111010111010110101111"
3142,"111111111001010111011101011101011010101"
3145,"111111111001010111011101011100110"
3146,"11111111100101011101110101110011"
3152,"11111111100101011101110101110101101010"
3210,"111111111001010111011101011101011101001001010001001"
3236,"1111111110010101110111010111010111011111011101011100"
3254,"1111111110000101001001010101110100101101100000111"
3258,"111111111001010111011101011101011101001001010001000"
3262,"11111111100101011101110101110101101011101"
3296,"111111111001010111011101011101011101111101110101101111101011000110110010010101010100000000"
3341,"1111111110010101110111010111010111011111011101011011111010110001101100100101010100000111010110100000000100"
3388,"111111111001001011000"
3401,"11111111100101011101110101110101110111110111010110111110101100011011001010100111110011110"
3402,"1111111110000101001001010101110100101101011100000101011001"
3412,"1111111110010101110101010"
3419,"111111111001010111011101011101011101111101110101101111111011011100001011101111100001101010111100011110110010000"
3454,"11111111100101011101110101110101101011100"
3455,"11111111100101011101110101110101110100100101000100"
3477,"111111111000010100100101010111010010110101110001010"
3484,"11111111100101011101110101110101110111110111010110111111101101110000101110111111"
3594,"111111111001010111011101011101011101111101110101101111111011011100001011101111100001101010111100011110110010111110111011111011111"
3595,"1111111110010101110111010111010111011111011101011011111110110111000010111011111000011010101111000111101100100100"
3628,"11111111100101011101110101110101110111110111010110111111101101110000101110111110000110101011110001111100"
3633,"111111111001010111011101011101011101111101110101101111101011000110110010010101010000011101011010000000011"
3634,"111111111001010111011101011101011101111101110101101111111101101111"
