"rid","binaryID"
1913,"110011100"
2382,"110011101"
3319,"1100111101100000"
6783,"11001111011001011011101100011111000111110101111011"
8145,"110001"
8305,"1100111101100101101110110001111100011111010111011011011100110"
8377,"110011110110010110100000"
8819,"11001111011001011011101100011111000111110101111010"
9069,"1100111101100101101110110001111100011111010111011011011100111"
10311,"110011110110010110111011000111110001111101011101101101110000"
10376,"1100111101100101101110110001111100011111010111101"
10648,"110011110110010110111011000111110001111101011111111"
10663,"110011110110010110100001000"
10710,"1100111101100101101000010111"
11184,"110000"
11400,"110011110110010110111011000111110001111101011101101101110011"
11427,"1100111101100101101000010010"
11956,"110011110110010110111011000111110001111101011101101101110010"
12154,"1100111101100101101110110001111100011111010111011011011101"
12223,"1100111101100101101000011"
12285,"11000"
12330,"1100111101100101101000010011"
12352,"1100111101100101101000110"
12705,"1100111101100101101110110001111100011111010111011101"
12854,"110011110110010110111011000111110001111101011101101100"
13477,"110011110110010110100001001"
13655,"11001111011001011011101100011111000111110101110110110111001"
13790,"1100111101100101101110110001111100011111010111100"
13870,"1100111101100101101110110001111100011111010111011010"
14149,"1100111101100101101000010110"
14198,"110011110110010110100001010"
14802,"110011110110010110100001011"
15086,"11001111011001011010000101"
15087,"11001111011001011010000100"
15088,"1100111101100101101000010"
15089,"110011110110010110100001"
15470,"1100111101100101101110110001111100011111010111011100"
15640,"11001111011001011011101100011111000111110101100"
15831,"11001111011001011010000"
15860,"110011110110010110111011000111110001111101011111110"
15908,"11001111011001011011101100011111000111110101111111"
16036,"11001111011001011011101100011111000110"
16524,"110011110110010110111011000111110001111101011101101101110001"
16525,"11001111011001011011101100011111000111110101110110110111000"
16588,"110011110110010110111011000111110010"
16902,"1100111101100101101110110001111100011111010111110"
17081,"11001111011001011011101100011111000111110101101"
17468,"1100111101100101101110110001111100011111010111011011011100"
18023,"110011110110010110111011000111110011"
18030,"110011110110010110111011000111110001111101011101101101110"
18187,"1100111101100101101110110001111100011111010111010"
18421,"11001111011001011011101100011111000111110100"
18534,"110011110110010110111011000111110001111101011101110"
18628,"11001110"
18713,"110011110110010110111011000111110001111100"
18725,"11001111011001011011101100011111000111110101110110111"
18726,"110011110110010110111011000111110001111101011101101101111"
18727,"11001111011001011011101100011111000111110101110110110111"
18728,"11001111011001011011101100011111000111110101110110110110"
18729,"1100111101100101101110110001111100011111010111011011011"
18730,"1100111101100101101110110001111100011111010111011011010"
18731,"11001111011001011011101100011111000111110101110110110"
18732,"1100111101100101101110110001111100011111010111011011"
18733,"110011110110010110111011000111110001111101011110"
18734,"110011110110010110111011000111110001111101011101101"
18735,"11001111011001011011101100011111000111110101111110"
18736,"1100111101100101101110110001111100011111010111111"
18737,"110011110110010110111011000111110001111101011101100"
18738,"11001111011001011011101100011111000111110101110110"
18739,"110011110110010110111011000111110001111101011111"
18740,"110011110110010110111011000111110001111101011101111"
18741,"11001111011001011011101100011111000111110101110111"
18742,"1100111101100101101110110001111100011111010110"
18743,"1100111101100101101110110001111100011111010111011"
18744,"110011110110010110111011000111110001111101011100"
18745,"11001111011001011011101100011111000111110101111"
18746,"110011110110010110111011000111110001111101011101"
18747,"11001111011001011011101100011111000111110101110"
18748,"1100111101100101101110110001111100011111010111"
18749,"110011110110010110111011000111110001111101011"
18750,"1100111101100101101110110001111100011111011"
18751,"110011110110010110111011000111110001111101010"
18752,"11001111011001011011101100011111000111110101"
18753,"1100111101100101101110110001111100011111010"
18754,"110011110110010110111011000111110001111101"
18764,"11001111011001011011101100001111"
19391,"1100111101100101101110110001111101"
19612,"11001111011001011011101100011111000111110"
19902,"11001111011001011010010"
19959,"1100111101100101101110110001110010"
19974,"1100111101100101101110110001111100011101"
20064,"1100111101100101101110110001001"
20273,"11001111011001011010011"
20408,"11001111011001011011101100001110"
20854,"11001111011001010"
21878,"110011110110010110111011000101"
21915,"1100111101100101101110110000110"
22039,"11001111011001011011101100011111001"
22288,"11001111011001011011101100011111000111111"
22289,"1100111101100101101110110001111100011111"
22427,"110011110110001"
22781,"110011110110010110111011000111000"
22809,"1100111101100101101110110001110011"
22819,"110011110110010110111011000111001"
22834,"1100111101100101101110110001111100011110"
22909,"110011110110010110111011000111110001111"
22964,"1100111101100101101110110001111100011100"
22969,"110011110110010110111011000111110001110"
22972,"11001111011001011011101100011111000111"
23139,"1100111101100101101110110001111100011"
23151,"1100111101100101101110110001111100010"
23227,"110011110110010110111011000111110001"
23455,"11001111011001011011101100011100"
23525,"11001111011001011011101100010001"
23599,"110011110110010110111011000111110000"
23607,"1100111101100101101000111"
23610,"11001111011001011011101100010000"
23672,"1100111101100101101001"
23819,"110011110110010110100011"
23820,"11001111011001011011101100011111000"
24167,"11001111011001011011101100011101"
24170,"1100111101101000"
24650,"1100111101100101101110110001110"
24665,"11001111011001011011101100000"
24674,"1100111101100101101110110001111100"
24679,"110011110110010110111011000111110"
24713,"110011110110010110111011000111111"
24714,"11001111011001011011101100011111"
24758,"11001111011001011011101100011110"
24784,"110011110110010110111011000010"
24950,"1100111101100101101110110001111"
24951,"110011110110010110111011000111"
24952,"110011110110010110111011000110"
24953,"11001111011001011011101100011"
24954,"1100111101100101101110110001000"
24955,"110011110110010110111011000100"
24956,"11001111011001011011101100010"
24957,"1100111101100101101110110001"
25489,"1100111101100101101110110000111"
25490,"110011110110010110111011000011"
25491,"11001111011001011011101100001"
25740,"110011110110010110111011001"
25804,"1100111101101001"
25993,"1100111101100101101110110000"
26020,"1100111101100101101110111"
26771,"110011110110100"
26861,"11001111011001011011101101"
27044,"110011110110010110100010"
27328,"11001111011001011010001"
27483,"110011110110010110111011000"
27677,"110011110110101"
27698,"11001111011010"
27955,"11001111011001011011101100"
27963,"1100111101100001"
28437,"11001111011011"
28458,"11001111011001011011100"
28729,"110011110110000"
28900,"1100111101100101101110110"
29015,"110011110110010110111011"
29487,"1100110"
29991,"110011110101"
30241,"110011110110010110111010"
30512,"110011111"
31883,"1100111101100101101000"
32766,"110011110111"
33089,"1100111101101"
33460,"110011110110010110110"
33674,"110010"
33679,"110011110100"
33841,"11001111010"
34147,"1100111100"
34277,"11001111011001011011101"
34331,"11001111011000"
34392,"1100111101100100"
34432,"110011110110010110100"
34474,"1100111101100101101110"
34516,"1100111101100101101111"
34517,"110011110110010110111"
34541,"1100111101100101100"
34543,"110011110110010110101"
34572,"11001111011001011010"
34573,"1100111101100101101"
34575,"110011110110010110"
34595,"110011110110010111"
34889,"11001111011001011"
34890,"1100111101100101"
34891,"110011110110010"
34892,"110011110110011"
34893,"11001111011001"
34894,"1100111101100"
34895,"110011110110"
34896,"11001111011"
34897,"1100111101"
34898,"110011110"
34899,"11001111"
34900,"1100111"
34901,"110011"
34902,"11001"
34908,"1100"
34920,"111"
34921,"1101"
34941,"110"
34942,"11"
34944,"10"
34945,"1"
42206,"110011110110010110111011000111110001111101011101101101"
42280,"11001111011001011011"
