"rid","binaryID"
2255,"100001100"
2379,"10000101110001011"
2801,"110111100"
3087,"10000101110001010"
4488,"11010"
4587,"1000010111000100"
4729,"100001101"
4753,"1100"
4799,"1101111011101"
4905,"1101111011100"
5034,"1001"
5039,"10000110"
5433,"100010"
5474,"1000010111000101"
5874,"100001011100010"
5901,"100001011100011"
5956,"10000101110001"
6650,"100011"
7215,"1011000"
7227,"1011001"
7266,"101100"
7600,"110111101110"
7601,"110111101111"
7602,"11011110111"
7603,"11011110110"
7604,"1101111010"
7605,"1101111011"
7606,"110111101"
7607,"11011110"
7767,"1101110"
7779,"100000"
7803,"10001"
8172,"10000101110000"
8196,"1000010111000"
8214,"11011111"
8218,"1101111"
8463,"101101"
8672,"10110"
8695,"1010"
8904,"110111"
9005,"10111"
9023,"10000101111"
9078,"1011"
9227,"111"
9602,"101"
9632,"110110"
9656,"11011"
9709,"10000111"
9915,"100001001"
9921,"1101"
10766,"110"
11374,"1000010111001"
11375,"100001011100"
11376,"100001011101"
11377,"10000101110"
11378,"1000010111"
11379,"100001010"
11380,"1000010110"
11381,"100001011"
11382,"10000101"
11383,"100001000"
11384,"10000100"
11385,"1000010"
11386,"1000011"
11387,"100001"
11388,"10000"
11389,"1000"
11390,"100"
11391,"10"
11392,"11"
11393,"1"
